2017,은평구,사고건수,35,-,-,-,2,1,5,3,2,11,3,5,3
2017,은평구,사망자수,0,-,-,-,0,0,0,0,0,0,0,0,0
2017,은평구,부상자수,37,-,-,-,2,1,7,3,2,11,3,5,3
2017,서대문구,사고건수,34,1,-,1,2,2,3,2,3,7,6,4,3
2017,서대문구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2017,서대문구,부상자수,34,1,-,1,2,2,3,2,3,7,6,4,3
2017,마포구,사고건수,65,1,1,2,3,9,8,3,9,11,10,5,3
2017,마포구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,마포구,부상자수,70,1,1,2,3,10,8,4,10,12,10,5,4
2017,강서구,사고건수,75,1,-,2,5,7,9,4,12,5,16,6,8
2017,강서구,사망자수,1,0,-,0,0,0,0,0,0,0,0,0,1
2017,강서구,부상자수,83,1,-,2,5,8,9,5,13,5,19,7,9
2017,구로구,사고건수,79,-,2,5,7,14,7,3,6,12,8,8,7
2017,구로구,사망자수,2,-,0,0,0,0,0,0,1,0,1,0,0
2017,구로구,부상자수,79,-,2,5,7,15,7,3,5,12,7,9,7
2017,영등포구,사고건수,107,-,2,6,8,6,11,14,17,12,15,11,5
2017,영등포구,사망자수,1,-,0,0,0,0,0,1,0,0,0,0,0
2017,영등포구,부상자수,115,-,2,6,8,6,13,14,21,13,15,12,5
2017,동작구,사고건수,58,2,-,1,6,6,4,4,11,12,4,4,4
2017,동작구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2017,동작구,부상자수,69,2,-,1,7,7,6,4,12,16,5,5,4
2017,관악구,사고건수,20,-,-,1,5,1,1,4,3,2,1,1,1
2017,관악구,사망자수,0,-,-,0,0,0,0,0,0,0,0,0,0
2017,관악구,부상자수,21,-,-,1,5,1,1,5,3,2,1,1,1
2017,강남구,사고건수,75,1,1,2,6,9,7,4,11,7,16,7,4
2017,강남구,사망자수,1,0,0,0,0,0,0,0,0,0,0,1,0
2017,강남구,부상자수,78,1,1,2,8,9,8,4,11,7,17,6,4
2017,강동구,사고건수,110,1,1,1,16,15,10,11,12,17,10,8,8
2017,강동구,사망자수,1,0,0,0,0,1,0,0,0,0,0,0,0
2017,강동구,부상자수,115,1,1,1,16,16,11,12,12,17,11,9,8
2017,송파구,사고건수,187,4,2,5,11,29,14,17,20,33,16,19,17
2017,송파구,사망자수,1,0,0,0,0,1,0,0,0,0,0,0,0
2017,송파구,부상자수,203,4,4,5,12,31,14,18,21,37,16,21,20
2017,서초구,사고건수,33,4,1,-,2,4,2,2,4,4,5,1,4
2017,서초구,사망자수,0,0,0,-,0,0,0,0,0,0,0,0,0
2017,서초구,부상자수,33,4,1,-,2,4,2,2,4,4,5,1,4
2017,양천구,사고건수,70,2,-,3,1,11,7,6,6,13,9,8,4
2017,양천구,사망자수,1,0,-,1,0,0,0,0,0,0,0,0,0
2017,양천구,부상자수,70,2,-,2,1,12,7,6,6,13,9,8,4
2017,중랑구,사고건수,94,2,1,4,11,13,9,9,7,8,15,11,4
2017,중랑구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,중랑구,부상자수,97,2,1,5,11,13,9,9,7,8,16,12,4
2017,노원구,사고건수,71,1,1,2,3,15,5,9,7,10,13,3,2
2017,노원구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,노원구,부상자수,76,1,1,2,4,16,5,11,7,11,13,3,2
2017,광진구,사고건수,54,1,1,4,4,2,6,4,4,7,7,9,5
2017,광진구,사망자수,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,광진구,부상자수,54,1,1,4,3,2,6,4,4,7,8,9,5
2017,강북구,사고건수,47,1,-,-,5,7,3,10,4,7,5,3,2
2017,강북구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2017,강북구,부상자수,52,1,-,-,5,8,3,10,4,7,6,5,3
2017,금천구,사고건수,29,-,-,2,2,6,1,6,3,4,2,3,-
2017,금천구,사망자수,0,-,-,0,0,0,0,0,0,0,0,0,-
2017,금천구,부상자수,29,-,-,2,2,6,1,6,3,4,2,3,-
2018,합계,사고건수,"1,447",41,19,39,100,181,157,116,151,220,203,138,82
2018,합계,사망자수,11,0,0,1,2,1,3,2,1,1,0,0,0
2018,합계,부상자수,"1,513",42,19,39,100,187,161,117,159,241,207,150,91
2018,합계,사고건수,"1,447",41,19,39,100,181,157,116,151,220,203,138,82
2018,합계,사망자수,11,0,0,1,2,1,3,2,1,1,0,0,0
2018,합계,부상자수,"1,513",42,19,39,100,187,161,117,159,241,207,150,91
2018,종로구,사고건수,19,-,-,1,-,3,1,3,2,3,-,4,2
2018,종로구,사망자수,0,-,-,0,-,0,0,0,0,0,-,0,0
2018,종로구,부상자수,19,-,-,1,-,3,1,3,2,3,-,4,2
2018,중구,사고건수,13,1,1,-,1,1,3,4,-,-,1,1,-
2018,중구,사망자수,0,0,0,-,0,0,0,0,-,-,0,0,-
2018,중구,부상자수,13,1,1,-,1,1,3,4,-,-,1,1,-
2018,용산구,사고건수,30,1,-,-,-,4,5,4,6,2,3,3,2
2018,용산구,사망자수,1,0,-,-,-,0,0,0,1,0,0,0,0
2018,용산구,부상자수,35,1,-,-,-,5,5,4,9,2,3,3,3
2018,성동구,사고건수,69,2,-,3,5,13,9,3,8,6,9,5,6
2018,성동구,사망자수,1,0,-,0,0,0,1,0,0,0,0,0,0
2018,성동구,부상자수,72,2,-,3,5,13,9,3,8,7,9,6,7
2018,동대문구,사고건수,99,2,3,3,9,13,10,9,11,11,12,11,5
2018,동대문구,사망자수,2,0,0,0,1,0,0,0,0,1,0,0,0
2018,동대문구,부상자수,101,2,3,4,9,14,10,9,12,10,12,11,5
2018,성북구,사고건수,34,3,-,-,3,7,3,2,3,4,4,2,3
2018,성북구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2018,성북구,부상자수,34,3,-,-,3,7,3,2,3,4,4,2,3
2018,도봉구,사고건수,57,1,-,-,7,3,4,3,11,11,9,6,2
2018,도봉구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2018,도봉구,부상자수,58,1,-,-,7,3,4,3,11,12,9,6,2
2018,은평구,사고건수,55,3,1,1,2,9,4,1,6,8,9,9,2
2018,은평구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,은평구,부상자수,56,3,1,1,2,9,4,1,6,8,9,10,2
2018,서대문구,사고건수,25,-,1,1,2,1,2,1,2,5,2,7,1
2018,서대문구,사망자수,0,-,0,0,0,0,0,0,0,0,0,0,0
2018,서대문구,부상자수,29,-,1,1,2,1,3,1,2,6,2,9,1
2018,마포구,사고건수,46,3,2,-,5,5,2,4,5,10,4,5,1
2018,마포구,사망자수,0,0,0,-,0,0,0,0,0,0,0,0,0
2018,마포구,부상자수,49,3,2,-,5,5,2,4,5,12,5,5,1
